"""%1"" coupon code is not valid.","El código de cupón ""%1"" no es válido.","module","Magento_Sales"
"The coupon code has been accepted.","Se aceptó el código de cupón.","module","Magento_Sales"
"Quote item id is not received.","No se recibió el id del elemento de cotización.","module","Magento_Sales"
"Quote item is not loaded.","No se cargó el elemento de cotización.","module","Magento_Sales"
"New Order","Nueva orden","module","Magento_Sales"
"You created the order.","Creó la orden.","module","Magento_Sales"
"Order saving error: %1","Error al guardar la orden: %1","module","Magento_Sales"
"Cannot add new comment.","No se puede añadir comentario.","module","Magento_Sales"
"The credit memo has been canceled.","Se canceló la nota de crédito.","module","Magento_Sales"
"Credit memo has not been canceled.","No se canceló la nota de crédito.","module","Magento_Sales"
"New Memo for #%1","Nueva nota de crédito para #%1","module","Magento_Sales"
"New Memo","Nueva nota","module","Magento_Sales"
"The credit memo's total must be positive.","El total de la nota de crédito debe ser positivo.","module","Magento_Sales"
"Cannot create online refund for Refund to Store Credit.","No podemos crear el reembolso en línea para reembolso de crédito de tienda.","module","Magento_Sales"
"You created the credit memo.","Creó la nota de crédito.","module","Magento_Sales"
"We can't save the credit memo right now.","No se puede guardar la nota de crédito en este momento.","module","Magento_Sales"
"We can't update the item's quantity right now.","No podemos actualizar la cantidad del elemento en este momento.","module","Magento_Sales"
"View Memo for #%1","Ver nota para #%1","module","Magento_Sales"
"View Memo","Ver nota","module","Magento_Sales"
"You voided the credit memo.","Anuló la nota de crédito.","module","Magento_Sales"
"We can't void the credit memo.","No podemos anular la nota de crédito.","module","Magento_Sales"
"The order no longer exists.","La orden ya no existe.","module","Magento_Sales"
"We can't create credit memo for the order.","No podemos crear la nota de crédito para la orden.","module","Magento_Sales"
"Edit Order","Editar orden","module","Magento_Sales"
"You sent the order email.","Envió el correo de orden.","module","Magento_Sales"
"We can't send the email order right now.","No podemos enviar el correo de orden en este momento.","module","Magento_Sales"
"You have not put the order on hold.","No puso la orden en retención.","module","Magento_Sales"
"You put the order on hold.","Ha puesto la orden en retención.","module","Magento_Sales"
"You canceled the invoice.","Canceló la factura.","module","Magento_Sales"
"Invoice canceling error","Error de cancelación de factura","module","Magento_Sales"
"The invoice has been captured.","La factura ha sido capturada.","module","Magento_Sales"
"The order does not allow an invoice to be created.","La orden no permite que se cree una factura.","module","Magento_Sales"
"You can't create an invoice without products.","No puede crear una factura sin artículos.","module","Magento_Sales"
"New Invoice","Nueva factura","module","Magento_Sales"
"We can't save the invoice right now.","No podemos guardar la factura en este momento.","module","Magento_Sales"
"The invoice and the shipment  have been created. The shipping label cannot be created now.","Se han creado la factura y el embarque. No se puede crear la etiqueta de envío ahora.","module","Magento_Sales"
"You created the invoice and shipment.","Creó la factura y el embarque.","module","Magento_Sales"
"The invoice has been created.","Se creó la factura.","module","Magento_Sales"
"We can't send the invoice email right now.","No podemos enviar el email de factura en este momento.","module","Magento_Sales"
"We can't send the shipment right now.","No podemos hacer el embarque en este momento.","module","Magento_Sales"
"Cannot update item quantity.","No podemos actualizar la cantidad del elemento.","module","Magento_Sales"
"The invoice has been voided.","La factura fue anulada.","module","Magento_Sales"
"Invoice voiding error","Error de anulación de factura","module","Magento_Sales"
"%1 order(s) cannot be canceled.","%1 orden(es) no se pueden cancelar.","module","Magento_Sales"
"You cannot cancel the order(s).","No puede cancelar la(s) orden(es).","module","Magento_Sales"
"We canceled %1 order(s).","Cancelamos %1 orden(es).","module","Magento_Sales"
"%1 order(s) were not put on hold.","%1 orden(es) no fue(ron) puesta(s) en retención.","module","Magento_Sales"
"No order(s) were put on hold.","No se han puesto órdenes en retención.","module","Magento_Sales"
"You have put %1 order(s) on hold.","Ha puesto %1 orden(ess) en retención.","module","Magento_Sales"
"%1 order(s) were not released from on hold status.","%1 orden(es) no fueron liberadas del estado de retención.","module","Magento_Sales"
"No order(s) were released from on hold status.","No se liberaron órdenes del estado de retención.","module","Magento_Sales"
"%1 order(s) have been released from on hold status.","%1 orden(es) ha(n) sido liberada(s) del estado de retención.","module","Magento_Sales"
"There are no printable documents related to selected orders.","No existen documentos imprimibles relacionados con las órdenes seleccionadas.","module","Magento_Sales"
"The payment has been accepted.","Se aceptó el pago.","module","Magento_Sales"
"The payment has been denied.","Se denegó el pago.","module","Magento_Sales"
"Transaction has been approved.","Se aprobó la transacción.","module","Magento_Sales"
"Transaction has been voided/declined.","Se anuló/declinó la transacción.","module","Magento_Sales"
"There is no update for the transaction.","No hay una actualización para la transacción.","module","Magento_Sales"
"We can't update the payment right now.","No podemos actualizar el pago en este momento.","module","Magento_Sales"
"You assigned the order status.","Asignó el estado de la orden.","module","Magento_Sales"
"Something went wrong while assigning the order status.","Algo ocurrió al intentar asignar el estado de la orden.","module","Magento_Sales"
"We can't find this order status.","No podemos encontrar el estado de esta orden.","module","Magento_Sales"
"Create New Order Status","Crear un estado de nueva orden","module","Magento_Sales"
"We found another order status with the same order status code.","Encontramos otro estado de orden con el mismo código de estado de orden.","module","Magento_Sales"
"You saved the order status.","Guardó el estado de la orden.","module","Magento_Sales"
"We can't add the order status right now.","No podemos añadir el estado de la orden en este momento.","module","Magento_Sales"
"You have unassigned the order status.","Asignó el estado de la orden.","module","Magento_Sales"
"Something went wrong while unassigning the order.","Algo ocurrió al intentar desasignar la orden.","module","Magento_Sales"
"Can't unhold order.","No se puede liberar la orden.","module","Magento_Sales"
"You released the order from holding status.","Liberó la orden de su estado de retención.","module","Magento_Sales"
"The order was not on hold.","La orden no estaba en retención.","module","Magento_Sales"
"Exception occurred during order load","Ocurrió una excepción mientras se cargaba la orden","module","Magento_Sales"
"Something went wrong while saving the gift message.","Algo ocurrió al intentar guardar el mensaje de regalo.","module","Magento_Sales"
"You saved the gift card message.","Guardó el mensaje de tarjeta de regalo.","module","Magento_Sales"
"The payment has been voided.","El pago fue anulado.","module","Magento_Sales"
"We can't void the payment right now.","No podemos anular el pago en este momento.","module","Magento_Sales"
"Please correct the transaction ID and try again.","Por favor corrija el id de la transacción e intente de nuevo.","module","Magento_Sales"
"The transaction details have been updated.","Se actualizaron los detalles de la transacción.","module","Magento_Sales"
"We can't update the transaction details.","No podemos actualizar los detalles de la transacción.","module","Magento_Sales"
"Orders and Returns","Órdenes y devoluciones","module","Magento_Sales"
"You entered incorrect data. Please try again.","Ingresó datos incorrectos. Por favor intente de nuevo.","module","Magento_Sales"
"Home","Inicio","module","Magento_Sales"
"Go to Home Page","Ir a la página de inicio","module","Magento_Sales"
"We can't find this wish list.","No podemos encontrar esta lista de deseos.","module","Magento_Sales"
"We could not add a product to cart by the ID ""%1"".","No podemos añadir un producto al carrito por el id ""%1"".","module","Magento_Sales"
"There is an error in one of the option rows.","Hay un error en una de las líneas de opción.","module","Magento_Sales"
"Shipping Address: ","Dirección de envío: ","module","Magento_Sales"
"Billing Address: ","Dirección de facturación: ","module","Magento_Sales"
"Please specify order items.","Por favor especifique elementos de la orden.","module","Magento_Sales"
"Please specify a shipping method.","Por favor especifique un método de envío.","module","Magento_Sales"
"Please specify a payment method.","Por favor especifique un método de pago.","module","Magento_Sales"
"This payment method is not available.","Este método de pago no está disponible.","module","Magento_Sales"
"Validation is failed.","Falló la validación.","module","Magento_Sales"
"You did not email your customer. Please check your email settings.","No le envío un email a su cliente. Por favor revise su configuración de email.","module","Magento_Sales"
"-- Please Select --","-- por favor seleccione --","module","Magento_Sales"
"Path ""%1"" is not part of allowed directory ""%2""","La ruta ""%1"" no es parte de la carpeta permitida ""%2""","module","Magento_Sales"
"Identifying Fields required","Identificando campos requeridos","module","Magento_Sales"
"Id required","Se requiere un id","module","Magento_Sales"
"A hold action is not available.","No está disponible una acción de retención.","module","Magento_Sales"
"You cannot remove the hold.","No se puede remover la retención.","module","Magento_Sales"
"We cannot cancel this order.","No se puede cancelar esta orden.","module","Magento_Sales"
"Guest","Invitado","module","Magento_Sales"
"Please enter the first name.","Por favor ingrese el nombre.","module","Magento_Sales"
"Please enter the last name.","Por favor ingrese el apellido.","module","Magento_Sales"
"Please enter the street.","Por favor ingrese la calle.","module","Magento_Sales"
"Please enter the city.","Por favor ingrese la ciudad.","module","Magento_Sales"
"Please enter the phone number.","Por favor ingrese el número telefónico.","module","Magento_Sales"
"Please enter the zip/postal code.","Por favor ingrese el código postal.","module","Magento_Sales"
"Please enter the country.","Por favor ingrese el país.","module","Magento_Sales"
"Please enter the state/province.","Por favor ingrese el departamento.","module","Magento_Sales"
"Requested entity doesn't exist","La entidad no existe","module","Magento_Sales"
"Could not delete order address","No se puede borrar la dirección de la orden","module","Magento_Sales"
"Could not save order address","No se puede guardar la dirección de la orden","module","Magento_Sales"
"Pending","Pendiente","module","Magento_Sales"
"Refunded","Reembolsado","module","Magento_Sales"
"Canceled","Cancelado","module","Magento_Sales"
"Unknown State","Estado desconocido","module","Magento_Sales"
"We found an invalid quantity to refund item ""%1"".","Encontramos una cantidad no válida para reembolsar el elemento ""%1"".","module","Magento_Sales"
"Maximum shipping amount allowed to refund is: %1","El monto máximo disponible para reembolso de envío es: %1","module","Magento_Sales"
"Could not delete credit memo","No se puede borrar la nota de crédito","module","Magento_Sales"
"Could not save credit memo","No se puede guardar la nota de crédito","module","Magento_Sales"
"This order already has associated customer account","Esta orden ya está asociada a una cuenta de cliente","module","Magento_Sales"
"Paid","Pagado","module","Magento_Sales"
"We cannot register an existing invoice","No podemos registrar una factura existente","module","Magento_Sales"
"ID required","Se requiere id","module","Magento_Sales"
"Unknown Status","Estado desconocido","module","Magento_Sales"
"Ordered","Ordenado","module","Magento_Sales"
"Shipped","Enviado","module","Magento_Sales"
"Invoiced","Facturado","module","Magento_Sales"
"Backordered","Pendiente de entrega","module","Magento_Sales"
"Returned","Devuelto","module","Magento_Sales"
"Partial","Parcial","module","Magento_Sales"
"Mixed","Mezclado","module","Magento_Sales"
"Registered a Void notification.","Se registro una notificación nula.","module","Magento_Sales"
"If the invoice was created offline, try creating an offline credit memo.","Si la factura fue creada fuera de línea, intente creando una nota de crédito fuera de línea.","module","Magento_Sales"
"We refunded %1 online.","Reembolsamos %1 en línea.","module","Magento_Sales"
"We refunded %1 offline.","Reembolsamos %1 fuera de línea.","module","Magento_Sales"
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %1. Transaction ID: ""%2"". Credit Memo has not been created. Please create offline Credit Memo.","Ipn ""reembolsado"". Reembolso emitido por el comerciante. Se registró una notificación acerca del monto reembolsado de %1. Id de transacción: ""%2"". Se creó una nota de crédito. Por favor cree una nota de crédito fuera de línea.","module","Magento_Sales"
"The credit memo has been created automatically.","La nota de crédito fue creada automáticamente.","module","Magento_Sales"
"Registered notification about refunded amount of %1.","Se registró una notificación acerca del monto de reembolso de %1.","module","Magento_Sales"
"Canceled order online","Se canceló la orden en línea","module","Magento_Sales"
"Canceled order offline","Se canceló la orden fuera de línea","module","Magento_Sales"
"Approved the payment online.","Se aprobó el pago en línea.","module","Magento_Sales"
"There is no need to approve this payment.","No es necesario aprobar este pago.","module","Magento_Sales"
"Denied the payment online","Se negó el pago en línea","module","Magento_Sales"
"Registered update about approved payment.","Se registró una actualización del pago aprobado.","module","Magento_Sales"
"Registered update about denied payment.","Se registró una actualización del pago negado.","module","Magento_Sales"
"There is no update for the payment.","No hay actualización para el pago.","module","Magento_Sales"
"Voided authorization.","Se anuló la autorización.","module","Magento_Sales"
"Amount: %1.","Monto: %1.","module","Magento_Sales"
"Transaction ID: ""%1""","Id de transacción: ""%1""","module","Magento_Sales"
"The payment method you requested is not available.","El método de pago que solicitó no está disponible.","module","Magento_Sales"
"The payment disallows storing objects.","El pago no permite almacenar objetos.","module","Magento_Sales"
"The transaction ""%1"" cannot be captured yet.","La transacción ""%1"" no se puede capturar todavía.","module","Magento_Sales"
"We will authorize %1 after the payment is approved at the payment gateway.","Autorizaremos %1 luego de que el pago se apruebe en la puerta de enlace de pagos.","module","Magento_Sales"
"Order is suspended as its authorizing amount %1 is suspected to be fraudulent.","Se suspendió la orden y el monto de su autorización %1 es suspechoso de fraude.","module","Magento_Sales"
"Authorized amount of %1","Se autorizó el monto de %1","module","Magento_Sales"
"An amount of %1 will be captured after being approved at the payment gateway.","Un monto de %1 será capturado luego de ser aprobado en la puerta de enlace de pagos.","module","Magento_Sales"
"Captured amount of %1 online","Se capturó un monto de %1 en línea","module","Magento_Sales"
"The order amount of %1 is pending approval on the payment gateway.","El monto de la orden de %1 está pendiente de aprobación en la puerta de enlace de pagos.","module","Magento_Sales"
"Ordered amount of %1","Monto de la orden de %1","module","Magento_Sales"
"Registered notification about captured amount of %1.","Se registró una notificación acerca del monto capturado de %1.","module","Magento_Sales"
"Order is suspended as its capture amount %1 is suspected to be fraudulent.","Se suspendió la orden y su monto capturado %1 es suspechoso de fraude.","module","Magento_Sales"
"The parent transaction ID must have a transaction ID.","El id de la transacción superior debe tener un id de transacción.","module","Magento_Sales"
"Payment transactions disallow storing objects.","Las transacciones de pago no permiten guardar objetos.","module","Magento_Sales"
"The transaction ""%1"" (%2) is already closed.","La transacción ""%1"" (%2) ya está cerrada.","module","Magento_Sales"
"Set order for existing transactions not allowed","No se puede fijar el orden de transacciones existentes","module","Magento_Sales"
"At minimum, you need to set a payment ID.","Como mínimo, necesita estableces un id de pago.","module","Magento_Sales"
"Order","Orden","module","Magento_Sales"
"Authorization","Authorización","module","Magento_Sales"
"We found an unsupported transaction type ""%1"".","Encontramos un tipo de transacción sin soporte ""%1"".","module","Magento_Sales"
"Please set a proper payment and order id.","Por favor fije un pago apropiado y un id de orden.","module","Magento_Sales"
"Please enter a Transaction ID.","Por favor ingrese un id de transacción.","module","Magento_Sales"
"You can't do this without a transaction object.","No puede hacer esto sin un objeto de transacción.","module","Magento_Sales"
"Order # ","Orden # ","module","Magento_Sales"
"Order Date: ","Fecha de orden: ","module","Magento_Sales"
"Sold to:","Vendido a:","module","Magento_Sales"
"Ship to:","Enviado a:","module","Magento_Sales"
"Payment Method:","Método de pago:","module","Magento_Sales"
"Shipping Method:","Método de envío:","module","Magento_Sales"
"Total Shipping Charges","Cargo total por envío","module","Magento_Sales"
"Title","Título","module","Magento_Sales"
"Number","Número","module","Magento_Sales"
"We found an invalid renderer model.","Encontramos un modelo de contrucción no válido.","module","Magento_Sales"
"Please define the PDF object before using.","Por favor defina el objeto de pdf antes de usar.","module","Magento_Sales"
"We don't recognize the draw line data. Please define the ""lines"" array.","No reconocemos los datos de trazado de línea. Por favor defina el arreglo de ""líneas"".","module","Magento_Sales"
"Products","Productos","module","Magento_Sales"
"Total (ex)","Total (ex)","module","Magento_Sales"
"Qty","Cantidad","module","Magento_Sales"
"Tax","Impuesto","module","Magento_Sales"
"Total (inc)","Total (inc)","module","Magento_Sales"
"Credit Memo # ","Nota de crédito # ","module","Magento_Sales"
"Invoice # ","Factura # ","module","Magento_Sales"
"The order object is not specified.","No se especificó el objeto de orden.","module","Magento_Sales"
"The source object is not specified.","No se especificó el objeto fuente.","module","Magento_Sales"
"An item object is not specified.","No se especificó el objeto de elemento.","module","Magento_Sales"
"A PDF object is not specified.","No se especificó el objeto pdf.","module","Magento_Sales"
"A PDF page object is not specified.","No se especificó el objeto de página pdf.","module","Magento_Sales"
"Excl. Tax","Excl. Impuesto","module","Magento_Sales"
"Incl. Tax","Incl. Impuesto","module","Magento_Sales"
"Packing Slip # ","Paquete # ","module","Magento_Sales"
"title","Título","module","Magento_Sales"
"The PDF total model %1 must be or extend \Magento\Sales\Model\Order\Pdf\Total\DefaultTotal.","El modelo total pdf %1 debe ser o extender \magento\sales\model\order\pdf\total\defaulttotal.","module","Magento_Sales"
"We cannot register an existing shipment","No podemos registrar un embarque existente","module","Magento_Sales"
"We found an invalid quantity to ship for item ""%1"".","Encontramos una cantidad no válida a enviar para el elemento ""%1"".","module","Magento_Sales"
"Parent shipment cannot be loaded for track object.","No se puede cargar un embarque superior para un objeto de rastreo.","module","Magento_Sales"
"Please enter a tracking number.","Por favor ingrese un número de rastreo.","module","Magento_Sales"
"Could not delete shipment","No se puede borrar el embarque","module","Magento_Sales"
"Could not save shipment","No se puede guardar el embarque","module","Magento_Sales"
"The last status can't be unassigned from its current state.","El último estado no puede desasignarse de su estado actual.","module","Magento_Sales"
"Status can't be unassigned, because it is used by existing order(s).","No se puede desasignar el estado, porque está siendo usado por una(s) orden(es) existente(s).","module","Magento_Sales"
"The total model should be extended from \Magento\Sales\Model\Order\Total\AbstractTotal.","El modelo total debe ser extendido de \magento\sales\model\order\total\abstracttotal.","module","Magento_Sales"
"We cannot determine the field name.","No podemos determinar el nombre del campo.","module","Magento_Sales"
"City","Ciudad","module","Magento_Sales"
"Company","Compañía","module","Magento_Sales"
"Country","País","module","Magento_Sales"
"Email","Email","module","Magento_Sales"
"First Name","Nombre","module","Magento_Sales"
"Last Name","Apellidos","module","Magento_Sales"
"State/Province","Departamento","module","Magento_Sales"
"Street Address","Número de calle","module","Magento_Sales"
"Phone Number","Número telefónico","module","Magento_Sales"
"Zip/Postal Code","Código postal","module","Magento_Sales"
"We can't save the address:\n%1","No podemos guardar la dirección:\n%1","module","Magento_Sales"
"Cannot save comment:\n%1","No podemos guardar el comentario:\n%1","module","Magento_Sales"
"We don't have enough information to save the parent transaction ID.","No tenemos la suficiente información para guardar el id de la transacción superior.","module","Magento_Sales"
"We cannot create an empty shipment.","No podemos crear un embarque vacío.","module","Magento_Sales"
"Cannot save track:\n%1","No se puede guardar rastreo:\n%1","module","Magento_Sales"
"Cannot unassign status from state","No se puede desasignar el estado del estado","module","Magento_Sales"
"New Orders","Nuevas órdenes","module","Magento_Sales"
"Order #%1 created at %2","Orden #%1 creada en %2","module","Magento_Sales"
"Details for %1 #%2","Detalles para %1 #%2","module","Magento_Sales"
"Notified Date: %1","Fecha notificada: %1","module","Magento_Sales"
"Comment: %1<br/>","Comentario: %1<br/>","module","Magento_Sales"
"Current Status: %1<br/>","Estado actual: %1<br/>","module","Magento_Sales"
"Total: %1<br/>","Total: %1<br/>","module","Magento_Sales"
"Order # %1 Notification(s)","Notificación(es) de la orden # %1","module","Magento_Sales"
"You can not cancel Credit Memo","No puede cancelar la nota de crédito","module","Magento_Sales"
"Could not cancel creditmemo","No puede cancelar la nota de crédito","module","Magento_Sales"
"We cannot register an existing credit memo.","No podemos registrar una nota de crédito existente.","module","Magento_Sales"
"The most money available to refund is %1.","El monto máximo de dinero disponible para reembolsar es %1.","module","Magento_Sales"
"We found an invalid quantity to invoice item ""%1"".","Encontramos una cantidad no válida para facturar el elemento ""%1"".","module","Magento_Sales"
"The Order State ""%1"" must not be set manually.","El estado de la orden ""%1"" no se debe fijar manualmente.","module","Magento_Sales"
"VAT Request Identifier","Identificador de solicitud rfc/vat","module","Magento_Sales"
"VAT Request Date","Fecha de solicitud de rfc/vat","module","Magento_Sales"
"Pending Payment","Pago pendiente","module","Magento_Sales"
"Processing","Procesando","module","Magento_Sales"
"On Hold","En retención","module","Magento_Sales"
"Complete","Completo","module","Magento_Sales"
"Closed","Cerrado","module","Magento_Sales"
"Suspected Fraud","Se sospecha fraude","module","Magento_Sales"
"Payment Review","Revisión de pago","module","Magento_Sales"
"New","Nuevo","module","Magento_Sales"
"test message","Mensaje de prueba","module","Magento_Sales"
"Email has not been sent","No se envió email","module","Magento_Sales"
" Transaction ID: ""%1"""," Id de transacción: ""%1""","module","Magento_Sales"
"View","Ver","module","Magento_Sales"
"Group was removed","Se removió el grupo","module","Magento_Sales"
"Changing address information will not recalculate shipping, tax or other order amount.","El cambiar la información de la dirección no recalcula el monto de envío, impuesto u otro monto de la orden.","module","Magento_Sales"
"Comment Text","Texto del comentario","module","Magento_Sales"
"Notify Customer by Email","Notificar al cliente por email","module","Magento_Sales"
"Visible on Storefront","Visible en escaparate","module","Magento_Sales"
"Customer","Cliente","module","Magento_Sales"
"Notified","Notificado","module","Magento_Sales"
"Not Notified","Sin notificar","module","Magento_Sales"
"No Payment Methods","No hay métodos de pago","module","Magento_Sales"
"Order Comments","Comentarios de la orden","module","Magento_Sales"
"Apply Coupon Code","Aplicar código de cupón","module","Magento_Sales"
"Apply","Apicar","module","Magento_Sales"
"Remove Coupon Code","Remover código de cupón","module","Magento_Sales"
"Remove","Remover","module","Magento_Sales"
"Address Information","Información de dirección","module","Magento_Sales"
"Payment &amp; Shipping Information","Información de pago y envío","module","Magento_Sales"
"Order Total","Total de la orden","module","Magento_Sales"
"Order Currency:","Moneda de la order:","module","Magento_Sales"
"Same As Billing Address","La misma que la dirección de facturación","module","Magento_Sales"
"Select from existing customer addresses:","Seleccionar de una dirección existente del cliente:","module","Magento_Sales"
"Add New Address","Añadir nueva dirección","module","Magento_Sales"
"Save in address book","Guardar en libreta de direcciones","module","Magento_Sales"
"You don't need to select a shipping address.","No necesita seleccionar una dirección de envío.","module","Magento_Sales"
"Gift Message for the Entire Order","Mensaje de regalo para toda la orden","module","Magento_Sales"
"Leave this box blank if you don't want to leave a gift message for the entire order.","Deje esta casilla en blanco si no desea dejar un mensaje de regalo para toda la orden.","module","Magento_Sales"
"Row Subtotal","Subtotal de fila","module","Magento_Sales"
"Action","Acción","module","Magento_Sales"
"No ordered items","No hay elementos ordenados","module","Magento_Sales"
"Update Items and Quantities","Actualizar elementos y cantidades","module","Magento_Sales"
"Total %1 product(s)","Total %1 producto(s)","module","Magento_Sales"
"Subtotal:","Subtotal:","module","Magento_Sales"
"Tier Pricing","Precio por niveles","module","Magento_Sales"
"Custom Price","Precio personalizado","module","Magento_Sales"
"Please select","Por favor seleccione","module","Magento_Sales"
"Move to Shopping Cart","Mover al carrito de compras","module","Magento_Sales"
"Move to Wish List","Mover a la lista de deseos","module","Magento_Sales"
"Subscribe to Newsletter","Suscribir al boletín","module","Magento_Sales"
"Click to change shipping method","Click para cambiar el método de envío","module","Magento_Sales"
"Sorry, no quotes are available for this order.","Lo sentimos, no hay cotizaciones disponibles para esta orden.","module","Magento_Sales"
"Get shipping methods and rates","Obtener métodos de envío y costos","module","Magento_Sales"
"You don't need to select a shipping method.","No necesita seleccionar un métido de envío.","module","Magento_Sales"
"Customer's Activities","Actividades del cliente","module","Magento_Sales"
"Refresh","Refrescar","module","Magento_Sales"
"Item","Elemento","module","Magento_Sales"
"Add To Order","Añadir a la orden","module","Magento_Sales"
"Configure and Add to Order","Configurar y añadir a la orden","module","Magento_Sales"
"No items","No hay elementos","module","Magento_Sales"
"Append Comments","Adjuntar comentarios","module","Magento_Sales"
"Email Order Confirmation","Enviar confirmación de la orden por email","module","Magento_Sales"
"Grand Total Excl. Tax","Gran total excl. Impuesto","module","Magento_Sales"
"Grand Total Incl. Tax","Gran total incl. Impuesto","module","Magento_Sales"
"Subtotal (Excl. Tax)","Subtotal (excl. Impuesto)","module","Magento_Sales"
"Subtotal (Incl. Tax)","Subtotal (incl. Impuesto)","module","Magento_Sales"
"Payment &amp; Shipping Method","Pago y método de envío","module","Magento_Sales"
"Payment Information","Información de envío","module","Magento_Sales"
"The order was placed using %1.","La orden fue colocada usando %1.","module","Magento_Sales"
"Shipping Information","Información de envío","module","Magento_Sales"
"Items to Refund","Elementos a reembolsar","module","Magento_Sales"
"Return to Stock","Regresar a existencias","module","Magento_Sales"
"Qty to Refund","Cantidad a reembolsar","module","Magento_Sales"
"Tax Amount","Monto del impuesto","module","Magento_Sales"
"Discount Amount","Monto de descuento","module","Magento_Sales"
"Row Total","Total de fila","module","Magento_Sales"
"No Items To Refund","No hay elementos a reembolsar","module","Magento_Sales"
"Credit Memo Comments","Comentarios de nota de crédito","module","Magento_Sales"
"Refund Totals","Totales de reembolso","module","Magento_Sales"
"Email Copy of Credit Memo","Enviar copia de nota de crédito por email","module","Magento_Sales"
"Please enter a positive number in this field.","Por favor ingrese un número positivo en este campo.","module","Magento_Sales"
"Items Refunded","Elementos reembolsados","module","Magento_Sales"
"No Items","Sin elementos","module","Magento_Sales"
"Memo Total","Total de nota","module","Magento_Sales"
"Credit Memo History","Historial de nota de crédito","module","Magento_Sales"
"Credit Memo Totals","Totales de nota de crédito","module","Magento_Sales"
"Customer Name: %1","Nombre de cliente: %1","module","Magento_Sales"
"Purchased From: %1","Comprado desde: %1","module","Magento_Sales"
"Gift Message","Mensaje de regalo","module","Magento_Sales"
"From:","De:","module","Magento_Sales"
"To:","Para:","module","Magento_Sales"
"Message:","Mensaje:","module","Magento_Sales"
"Shipping &amp; Handling","Envío y manejo","module","Magento_Sales"
"Gift Options","Opciones de regalo","module","Magento_Sales"
"Create Shipment","Crear embarque","module","Magento_Sales"
"Invoice and shipment types do not match for some items on this order. You can create a shipment only after creating the invoice.","Los tipos de embarque y factura no coinciden para algunos elementos en esta orden. Puede crear un embarque sólo despues de crear la factura.","module","Magento_Sales"
"%1","%1","module","Magento_Sales"
"Qty to Invoice","Cantidad a facturar","module","Magento_Sales"
"Invoice History","Historial de factura","module","Magento_Sales"
"Invoice Comments","Comentarios de factura","module","Magento_Sales"
"Invoice Totals","Totales de factura","module","Magento_Sales"
"Amount","Monto","module","Magento_Sales"
"Capture Online","Capturar en línea","module","Magento_Sales"
"Capture Offline","Capturar fuera de línea","module","Magento_Sales"
"Not Capture","No capturar","module","Magento_Sales"
"The invoice will be created offline without the payment gateway.","La factura será creada fuera de línea sin la puerta de enlace de pagos.","module","Magento_Sales"
"Email Copy of Invoice","Enviar copia de factura por email","module","Magento_Sales"
"Items Invoiced","Elementos facturados","module","Magento_Sales"
"Total Tax","Total de impuesto","module","Magento_Sales"
"From Name","Nombre de","module","Magento_Sales"
"To Name","Nombre a","module","Magento_Sales"
"Status","Estado","module","Magento_Sales"
"Comment","Comentario","module","Magento_Sales"
"Notification Not Applicable","No es aplicable la notificación","module","Magento_Sales"
"Order & Account Information","Información de cuenta y orden","module","Magento_Sales"
"The order confirmation email was sent","Se envío el email de confirmación de orden","module","Magento_Sales"
"The order confirmation email is not sent","No se envió el email de confirmación de orden","module","Magento_Sales"
"Order Date","Fecha de orden","module","Magento_Sales"
"Order Date (%1)","Fecha de orden (%1)","module","Magento_Sales"
"Purchased From","Comprado desde","module","Magento_Sales"
"Link to the New Order","Enlace a la nueva orden","module","Magento_Sales"
"Link to the Previous Order","Enlace a la orden anterior","module","Magento_Sales"
"Placed from IP","Colocada desde la ip","module","Magento_Sales"
"%1 / %2 rate:","%1 / %2 tarifa:","module","Magento_Sales"
"Customer Name","Nombre de cliente","module","Magento_Sales"
"Customer Group","Grupo de cliente","module","Magento_Sales"
"Notes for this Order","Notas para esta orden","module","Magento_Sales"
"Comment added","Se añadió el comentario","module","Magento_Sales"
"Transaction Data","Datos de transacción","module","Magento_Sales"
"Transaction ID","Id de transacción","module","Magento_Sales"
"Parent Transaction ID","Id de transacción superior","module","Magento_Sales"
"Order ID","Id de orden","module","Magento_Sales"
"Transaction Type","Tipo de transacción","module","Magento_Sales"
"Is Closed","Está cerrado","module","Magento_Sales"
"Created At","Creado en","module","Magento_Sales"
"Child Transactions","Transacciones dependientes","module","Magento_Sales"
"Transaction Details","Detalles de transacción","module","Magento_Sales"
"Items","Elementos","module","Magento_Sales"
"Gift Message for this Order","Mensaje de regalo para esta orden","module","Magento_Sales"
"Shipped By","Envío por","module","Magento_Sales"
"Tracking Number","Número de rastreo","module","Magento_Sales"
"Billing Last Name","Apellido de facturación","module","Magento_Sales"
"Find Order By","Encontrar orden por","module","Magento_Sales"
"ZIP Code","Código postal","module","Magento_Sales"
"Billing ZIP Code","Código postal de facturación","module","Magento_Sales"
"Continue","Continuar","module","Magento_Sales"
"Print All Refunds","Imprimir todos los reembolsos","module","Magento_Sales"
"Refund #","Reembolso #","module","Magento_Sales"
"Print Refund","Imprimir reembolso","module","Magento_Sales"
"Product Name","Nombre de producto","module","Magento_Sales"
"Order #","Orden #","module","Magento_Sales"
"Date","Fecha","module","Magento_Sales"
"Ship To","Enviar a","module","Magento_Sales"
